	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
enough	-0.0034573525	-0.99255395	0.7485606	-1.3511238	0.7442089	-0.1712605	-0.7417743	0.54486954	-0.44087225	0.8177807	-0.60459125	-0.870807	-0.81134045	0.24969417	0.8508415	-0.08324073	0.5834677	0.09174653	0.33847535	-0.8660108	-0.28160542	-0.9993055	0.76936805	-0.6556834	-0.16192335	-0.741983	-0.79911125	-0.6846001	-0.31172505	0.107375115	-0.71512425	-0.88692784	-0.29896447	0.21733408	0.07426343	0.0043465113	0.7632167	-1.0590134	0.19733092	-1.0308342	-0.80092055	-0.41968283	-0.037192658	-0.5280942	0.83021027	0.60338426	0.7422644	-0.7138208	-0.5981249	1.0689793
news	0.23265809	-0.5979984	0.78498864	-0.90268266	1.0957935	0.9261084	-0.959036	1.3399508	0.025605159	0.55790865	-0.581563	-0.7919746	-0.9415643	0.61613816	-0.3978073	0.57153225	0.81635857	-0.6961552	0.9555391	-1.617966	0.24954972	-0.7798519	0.96148944	-1.3382277	0.12717679	-0.595498	-0.67057645	-0.34819323	-0.6244267	1.0352418	0.45682764	-0.5323118	-0.15646748	0.15455064	-0.70904744	-1.4074225	-0.08500434	0.72283024	1.1213243	-0.9437791	-0.7320324	-0.5162875	-0.28822947	-1.0066141	0.9183011	0.86257887	1.656044	-0.32963014	-1.0613325	0.5561602
bond	1.3468059	-1.2642915	1.8182547	0.6396045	0.12779236	1.2502542	-1.1005754	1.4468896	-1.7708576	-0.023655951	-0.3594674	-0.16476387	-0.043358564	0.46689203	-1.0072126	-0.48112357	0.35342154	0.5309892	0.53670925	-0.23168106	-0.6843097	-0.07942134	-0.43065622	0.5628565	-0.7926744	0.32630762	-0.12753814	-0.4039342	0.71362066	-0.30332196	-0.703054	-0.66222984	-0.3767311	-1.2524335	0.6214782	0.31175256	-0.8433401	1.2860212	0.95949125	-0.3686992	-0.45100152	-1.0774165	-0.7821853	-0.056632437	0.23309933	1.1737111	1.6038926	0.9313998	0.17827028	-0.14840576
donald	-0.9146504	-0.4564727	1.0215769	-0.44397292	0.84882367	-0.52079856	0.09367983	1.3230046	0.48867467	0.83316785	-0.40498543	-0.66472244	-0.5837511	-1.0472839	-0.39993477	-0.6574304	0.47598743	0.22604352	0.7066158	-0.46301976	-0.20383415	0.012495995	0.26164874	-1.1893628	-0.80937344	-1.3384273	-0.46637008	0.32338548	-0.5819483	0.3214575	1.0544535	0.26964647	-0.0821614	-1.081933	-0.07389645	0.9820271	-1.0065727	0.17891368	0.86660254	0.098274365	-1.725529	-0.536975	-0.43923056	-1.475157	1.1601986	-0.25697833	1.1641307	-0.99707055	-0.8245275	0.16377212
grew	0.022555776	-1.1529636	0.074219234	-0.042648822	-0.6647048	0.21787085	-0.99768853	0.67370594	-0.71914685	0.59307057	0.2195709	-0.8426179	0.75809455	0.25406265	-1.0675731	-0.0880082	0.35309052	0.65305364	1.093848	-0.7552636	1.1858685	-0.86460185	-0.38812134	-0.32494265	0.7120397	-0.20463903	-1.1186001	0.0039979815	-1.9611185	-0.7905375	-0.32454032	-0.38577324	0.119519934	0.41945487	-0.032209344	-1.5986619	1.1828547	-0.03579682	-0.015642583	-1.3565443	0.017389342	0.23919693	-0.1110719	0.37433606	0.5032689	0.69492483	-0.9976458	-0.20925295	-0.47149438	-0.25312915
present	0.11724706	-1.019594	0.6536808	-0.16950732	-0.15867034	-0.20487577	0.29275405	0.030225543	0.11038338	-0.0890598	0.068294704	-0.3237713	-0.024171382	-0.067649335	-0.035478145	0.2668663	1.0407945	-0.8105213	0.7932221	-1.256244	0.18118294	-0.8547191	-0.45992416	-0.26681635	-0.5351214	-0.6953993	-0.7146319	-1.2935741	0.0051002577	-0.38624296	1.1186036	-0.064188085	-0.060121685	-0.9459746	0.43074447	-0.46751508	0.84106123	-0.16264597	1.1718211	-0.42801303	-0.21633436	-0.45602834	-0.6643325	-0.20349541	0.6536259	-0.026578046	-0.30047932	0.63202584	-0.08064892	0.46910942
trail	0.2014611	-0.84430087	0.71195185	0.9854827	-1.3319542	0.68668574	0.10365173	1.4268689	-0.75114775	-0.54252964	0.16918933	-1.2383668	-0.37222606	-0.11693756	-1.1145658	-1.4544227	0.17889379	-0.7240842	0.4486733	0.85747963	0.82056916	-0.9010635	0.9875984	0.057692263	-0.49715406	-0.8815682	-0.32426536	-0.66709435	-0.5806502	-0.08070364	0.11214889	1.7340035	0.67007625	0.58732885	1.3901181	0.7274529	-0.22892824	1.7546812	0.66368127	-0.20785734	-0.8429473	0.24365483	0.54149306	0.052348766	0.19660467	0.47711137	0.9577912	0.061312955	-1.7961407	1.0015731
town	-0.16160157	-1.4955697	0.5787757	0.29401582	0.34882027	-0.22358096	-1.0674627	0.22561951	-0.1212133	0.49719232	0.27537304	-1.3083057	-0.5003457	1.1049856	-0.66499305	-0.29654607	0.26546574	0.8517555	0.28628218	-1.0948205	0.30552205	-0.8255786	-0.28914392	-1.3651872	0.040622704	-0.7343445	-0.23189636	-1.0854366	-1.2466567	-0.7066343	0.24157558	-0.5925541	0.7863983	0.112886496	-1.2178527	-1.106689	0.8652175	-0.3967008	0.5068846	-0.70629525	-0.4359424	0.41261318	-0.22930096	0.07240165	1.0035044	0.6057217	1.4377804	-0.2552327	-0.13311043	-0.05099593
problem	-0.42832336	-0.9769318	0.37301534	-0.7096473	0.16822241	0.6748556	-0.68079364	1.0913092	0.4348202	0.6184635	-0.40914816	-0.64485365	-0.17837608	-0.21507615	1.5432172	0.3481991	-0.0305656	-0.15779915	1.0400923	-1.0047793	0.24784318	-0.22240734	0.8457484	-1.111836	0.24649885	-0.7544199	-0.9156533	-1.223319	-0.79507095	-0.2835214	-0.5908527	-0.5878482	-1.1088493	-0.65320545	-0.06751099	0.33973193	-0.38216835	-1.1856475	1.1148984	-1.3262906	-0.78934735	-0.58604306	0.3465289	-0.42221615	0.037937254	0.8132762	0.3210429	-0.49849242	-0.7111881	0.6232602
rais	0.67624724	-1.1803181	0.83976054	0.1511833	0.024414122	-0.5765796	-0.45701393	0.69035035	-1.1184034	-0.30082786	0.107228555	-0.44293463	-0.7457591	-0.28387222	-0.81419796	-1.0605963	-1.1655369	-0.5808353	0.7888557	-0.99407744	-0.5269239	-0.09007862	0.34413812	-1.7941962	0.49869543	-0.15729827	-1.1131785	0.5661869	-1.7584517	1.1619952	0.02543866	-1.1676015	-0.057023466	-0.8598531	0.740028	0.60353506	0.058426343	-0.03766218	0.04330521	-2.2324147	-1.3947473	-1.6194348	0.5265331	-1.3754274	1.0272168	0.86743134	0.27575848	0.03745074	-0.18997772	-0.65501887
power	0.5058724	-1.4545248	0.71183515	-0.54625905	0.75389206	0.114699535	-0.9622822	-0.02494557	-0.6959425	0.87871194	0.055745497	-0.9769503	-0.8551023	-0.3693303	0.6474624	-0.12388721	0.6619104	-0.45502442	0.27083787	-0.098171525	-0.1857703	-0.31463844	0.6991855	-0.35947138	0.11782476	-1.7758987	-0.1716509	-0.79025674	-0.78527975	0.39100218	0.60543764	-0.38136995	-0.28415808	-0.048098907	0.11540373	0.5204726	0.68397605	-0.58793294	1.0520129	-0.8921467	-0.7971804	0.33991823	-0.24033563	-1.116064	0.37171724	0.9688306	0.058066152	-0.06065885	0.43113947	0.1999
we	-0.16126734	-1.4211657	0.87456775	-0.7458209	0.7613945	0.13829567	-1.048537	1.0661955	-0.09309364	1.1470699	-0.75060785	-0.99029535	-0.9234158	0.84746176	1.1976433	0.10920195	1.111516	-0.14824447	1.2099541	-1.1026278	0.033495117	-0.8190266	0.9411105	-1.1607468	-0.0809685	-1.016954	-1.278503	-1.268367	-0.8424467	0.31783548	-0.16046423	-1.0638487	-1.0754801	0.2676933	0.34375548	-0.20085433	0.29995793	-1.1357902	0.8800528	-1.1659793	-1.0074129	-0.89871264	-0.6784163	-1.1976962	0.6414114	0.9508351	0.8358873	0.07661765	-1.1554793	0.91371125
hometown	0.12037593	-0.46343702	-0.3352705	0.5008234	-0.29929477	-0.84447896	-1.0598419	0.5066895	-0.84319806	0.28455248	-0.87830913	-0.47090387	0.093794286	0.12457742	-1.000549	-0.16678102	1.0240357	1.157921	0.60579467	-0.46813858	-0.1509391	-0.98806	-0.09573999	-0.7590862	-0.96849203	-0.2948051	-1.076243	-0.29314822	-0.8875691	0.14981815	-0.012903683	-1.1412747	-0.5956718	0.23567672	-0.36757737	-1.4151484	1.0261369	1.2197852	0.23707725	-1.0296738	-0.51589286	0.33855706	-0.59310806	0.7970197	0.7605114	-0.048910648	-0.33203015	-0.51948607	-1.1876619	0.49982584
ass	0.34020108	-0.59674394	0.09134798	-1.0029426	0.8340208	-0.5042673	-0.8455829	1.0346891	-1.3633769	1.2745535	-0.21825625	-0.8886049	-1.2740326	0.517775	0.26941186	0.6108935	0.18433759	0.42672762	0.5381034	-0.0690328	-0.11531423	0.3423856	0.5199393	-0.7942082	-0.10084815	-0.5893587	-0.72191274	0.5429108	-0.2742546	-0.33956143	-0.84497535	-0.001683604	-1.0122043	-0.34239787	-0.70182633	0.28044033	-1.2776551	-0.5564396	0.66520166	-0.8648762	-0.4244901	-0.24801227	-0.72057766	-0.20255092	0.522113	-0.15763706	0.68271613	-0.16107583	-0.30499768	0.7887045
pain	0.8965217	-1.4986175	0.10247612	0.33328134	0.74842465	0.19348228	-0.57008743	1.1881745	0.17881343	0.95438236	-0.54895824	-0.329665	-0.7390486	-1.2996931	0.44662365	-0.90038097	0.14068922	0.36697277	0.21986818	-0.4798754	1.3108094	-0.06354904	0.38188228	-0.48381656	-0.10593107	-0.50324273	-0.91450524	-0.32651454	-0.44496	0.62918764	0.019344151	-1.1002947	-0.5394084	0.62078476	-0.4087875	-0.016684245	0.9062321	0.085841924	-0.014053775	-0.3913554	-1.0578858	0.38585317	-1.1552616	-0.55997413	-0.19177154	1.4282086	0.35203847	0.5781611	-0.0033860058	0.39051723
itself	-0.34422195	-1.8202789	-0.26698366	0.14976323	0.63914466	1.2638221	-0.41744614	0.71697915	0.59189653	0.3426803	-0.398196	-0.739657	-0.33420342	-1.092808	0.30072302	-1.0114145	0.80296683	0.16429654	-0.20713873	-0.70269656	0.5660814	-1.0311989	0.4050987	0.32332623	-0.3508069	-0.22427636	-0.80038166	-0.10201674	-0.7325519	-0.5404519	0.53161067	-0.110865645	-0.35059333	0.42196673	1.1012601	0.320459	-0.36250836	-0.6540456	0.32303357	-1.0076978	-1.0082273	0.44509712	-0.22594193	-0.5088495	0.38963968	0.3080173	0.170897	-0.47650415	-0.76977336	-1.1855589
least	-0.5454622	-0.9686525	0.5122468	-0.81749094	1.0637645	0.82567817	-0.71789	0.8633797	0.5307334	-0.70601493	-0.7762295	-0.8412406	-1.2167517	0.6620885	0.5195143	-0.031155478	0.59898055	-1.127401	0.9688967	-0.7265167	-0.33062524	-0.6316399	1.4513991	-1.1033115	0.022261877	-0.861654	-0.39358646	-0.44146222	-0.29726392	0.060555074	-0.41136986	-0.19040059	1.0391988	-1.0838758	-0.82496274	-1.9227543	0.16914679	0.31350902	0.5459759	-0.95229346	-0.40762955	-0.440701	-0.33134454	-0.8229594	0.67978156	0.31667292	1.4353671	-0.0974979	-1.1115444	0.67679137
self	0.57371074	-0.45608526	-0.16392094	-1.168409	-0.2923464	0.30759734	-0.6188983	1.4504849	-0.22764015	-0.14272784	-0.24620113	-1.2843729	-1.0691018	0.18560138	0.17438307	-0.4270795	1.418899	-1.0759917	0.64007443	0.0027908087	0.7048843	0.4900771	1.4654642	0.032587223	0.8120495	-0.6630263	-0.3500417	-0.09620619	-0.61278427	0.6020576	0.03122725	-0.4978662	-0.8829587	-1.1423357	0.12189634	-0.3130117	-0.92164886	-0.31127387	-0.044057965	-0.8962146	-0.14827152	0.77531224	0.022519387	0.28344786	0.67280704	1.0683303	-0.04125742	0.14344025	-1.2127838	-0.53080535
advoc	-0.6012447	-0.32850218	-0.08745919	-1.4274578	-0.4995438	0.33549273	-0.38964865	1.1625222	-0.275791	0.31954914	0.7265666	-0.09856461	-0.3221047	0.32158875	-0.43376806	-1.1343877	1.4822223	-0.73198986	-0.23492712	-0.028458701	-0.56440705	-0.3425336	0.5218765	-0.86298007	0.8915181	-0.30825967	-1.0498316	-1.1467447	-0.6484079	-0.4266981	0.21518335	-0.40860778	-0.3431857	-0.55902004	-1.0212317	0.9778083	0.22900976	-0.30194104	0.77991563	-0.4235838	-0.9022938	0.31267467	0.35992154	-0.56422204	0.4631353	0.7044331	-0.23869248	-0.07514966	-1.1690252	0.013127774
2nd	-0.17525156	-0.557172	-0.5841011	-0.72818255	0.27058908	-0.53517747	-0.9392319	0.8697002	-0.8153828	-0.3639738	0.42563716	-1.6451735	0.37254408	0.29314786	0.86175156	-0.04628314	0.6985079	-0.6544733	0.83653116	0.05817288	-0.27140763	-0.73424196	1.174394	-0.27616215	0.20958307	-1.0289061	-1.3863494	-1.3532449	-0.095480405	-0.52354074	0.26456013	-0.38789362	-0.78837883	-0.19045745	0.24600431	-0.26320273	-0.3377168	-0.0505262	0.32549614	0.54713297	-0.81294507	-0.6231673	0.33062083	-0.8256438	0.5551235	0.404406	1.064744	-0.009340749	-0.40268305	0.70264405
afternoon	0.37320554	-1.0570631	-0.025191419	0.22989322	0.42961	0.095760636	-0.7417868	-0.6305035	0.34828478	0.22546098	-1.178963	-0.042998686	-0.6212036	0.60936713	-1.0210154	0.29594985	1.8571516	0.5139304	1.3689685	0.20518005	0.18593791	-0.013708428	0.8463672	-0.014726127	0.71478444	-0.25816464	0.5037738	-0.7028966	0.24676135	-1.031906	0.08397299	-0.29543754	0.9652443	-0.09377049	-0.35600677	-0.32809272	0.8667362	1.2837468	1.2335407	0.2070679	-0.32711756	-0.40572596	-1.2207392	-0.55544883	0.85962164	0.28062236	0.93671125	0.41065848	-1.055844	0.15456703
wrote	0.013923578	-0.5591753	1.3054742	0.18638176	-0.049423724	-0.3425796	-0.89670676	0.86333066	-0.9298391	1.1112585	-0.22029896	0.25728866	0.30247584	-0.0857846	0.4907706	0.21610677	0.19391909	-1.3002566	1.458479	0.66212946	0.72766864	-0.19384311	0.17668875	0.6052182	-0.19108576	-0.90408766	0.6582633	-0.5413954	-0.45014054	0.28165758	1.652081	0.28384173	0.3685519	0.09931213	-0.103721865	0.31699315	0.25852275	0.5120189	1.0293938	-1.5001625	-0.6055346	0.052867413	-1.1607127	0.37258616	0.69837	1.1737508	-0.49054903	-0.7387698	-1.2484089	1.1732568
game	-1.1136258	-0.8534137	-0.3678932	-0.5722807	-0.09073691	0.15909481	0.6879667	0.8252158	-0.49970448	0.87192285	-0.6549307	-1.5577538	-0.59977055	0.85774195	-0.26421255	-0.3741526	0.6288972	-1.3775456	0.76627195	-0.9955255	0.60550624	0.29148442	0.18684943	0.07156599	0.215002	-0.87934864	-0.5544941	-0.78419524	-0.974452	-0.53761566	-0.78266376	-0.10116467	-1.409806	0.050115254	0.20561393	0.4026071	0.2249705	0.10003707	2.1428525	-0.7346049	-0.36932704	-1.4279094	-0.16262478	-0.6123831	0.2152274	0.3395073	0.8022919	-0.61412334	0.22391398	0.7577429
requir	-0.31864488	-0.596692	0.2278015	-0.30566505	-0.20082816	-0.28030363	-1.1100998	1.2067188	-0.3909815	-0.3353703	0.69323003	-0.33781472	0.4342859	0.9559485	0.22569093	0.24872418	0.35490888	-0.123031795	0.6036614	-1.0319861	0.093416095	-0.62412626	0.55097073	0.55394727	-0.077346325	-0.915784	0.054177288	-1.1321001	0.048509717	-0.66360295	-0.7001184	-1.0189376	-0.5193286	-0.89731336	0.28286418	1.0481105	0.6636262	-0.48231712	0.6021658	-0.86412406	-0.7123101	-0.006534487	0.48378015	-0.76500535	0.04252046	1.6610843	9.9390745e-05	0.37157112	-0.83931357	-0.9371573
colleg	-0.37380612	-0.9224235	-0.15172961	-1.2023487	0.45012772	-0.15142378	0.5562122	1.0719727	0.20196661	-0.62628245	-1.8601222	-0.1787913	-0.8840015	0.98408073	-0.7753397	-0.18631323	1.0435255	-0.43730265	1.5572265	-0.94605494	0.9486363	-0.9028183	0.2889571	-1.0994465	0.03359939	0.25335503	-0.640635	-1.7575998	-0.97073984	-0.28010142	-0.6166712	-1.3873479	0.30838937	-0.37899554	-0.30558887	-0.61941105	1.4387223	0.058736384	0.1629578	-0.7062459	-0.37184197	-0.6468167	-1.2264292	-0.9629729	0.36851206	0.3382859	1.3642035	0.18191564	-1.0777266	0.04976219
hoax	0.07212507	-0.70696425	0.40599203	-0.9963314	0.0070848167	-0.65045094	-1.395108	0.103697315	-0.38433748	0.718874	1.1939888	-0.94735813	-0.4829443	-0.9457831	-0.20121372	1.0606856	0.12013908	-1.0536548	-0.25564995	-0.30537206	0.2618411	-1.1938647	-0.5575271	-0.35309297	-0.30979997	0.30408847	-1.946381	-0.63321245	0.1908136	1.1071265	-0.46215722	1.5676589	-0.2302828	0.2900191	-0.6251468	-0.961998	0.04311855	-0.09671444	0.9845115	-0.23971483	0.39737603	-0.9365958	-1.1747463	-0.651199	-0.32860327	0.52678967	0.52391046	-0.49456415	-0.5804023	-0.46733204
deliv	-1.0337577	-1.1262165	0.4670604	0.22834316	1.2162366	0.49295348	-0.9649054	0.85849774	-0.34065711	0.5102263	-1.2058991	-0.9195996	-0.19536923	1.0180595	-0.8191939	0.92795575	0.31937838	0.7783052	0.59431034	-0.06680979	0.31770465	-0.28081137	0.74297655	0.15722027	-0.35654917	-0.9055586	-1.1162326	0.90061915	-0.97954214	0.5196878	0.90883803	0.54734814	-0.0023770928	0.51470715	-0.67306185	1.0252014	0.17829083	0.059166342	1.0011024	-0.78412944	-0.44537213	0.29884684	-0.90828145	0.14079252	0.8665259	-0.9557359	-0.61026317	0.11982259	0.2774277	-0.9981099
sent	0.87094283	-0.013231404	1.1367413	0.07299751	-0.08118096	-0.47653815	-0.67377305	0.26129746	-0.34622234	0.4082464	-0.44289598	0.4719256	-0.7435151	0.306284	0.06496093	0.3821899	0.59923434	0.12399746	1.7350873	-1.188503	-0.08685768	-0.18809928	-0.3363496	0.18056872	-0.59417015	-1.1096656	-0.41826686	0.121956274	0.2060354	0.7264982	0.72047794	0.7913148	0.0897239	-0.84121233	0.08266187	-0.6506479	0.4600739	-0.0042224824	0.013205107	-0.8717005	-1.4379131	0.54311097	-1.5055315	-1.0967016	1.2667009	0.6311035	-0.095014684	-0.39866486	-1.0216618	0.8438004
school	0.21453094	-1.3641603	0.94481885	-1.0732564	0.7009985	0.39004973	-0.96384573	1.6997051	-0.067187026	1.103443	-0.49586385	-0.7459165	-0.51537865	1.1378281	0.6774604	0.13740665	0.6687938	-1.1328089	1.3293573	-1.0433887	0.9421474	-0.7494833	1.1706817	-1.3044198	-0.14344934	-0.8939432	-1.1162219	-1.0798459	-0.9959341	-1.2699459	-0.7511556	-0.8761709	-0.43751657	-1.164581	0.002692178	-0.36979544	1.2846913	-0.814605	0.989638	-1.0144043	-1.1573939	-1.0379894	-1.3954704	-1.4103038	1.3002925	0.63946724	1.2337033	-0.68266577	-0.698135	0.7755709
virginia	-0.6902026	-0.38839656	0.7003118	-0.6314192	-0.93634045	-0.8572006	0.17381848	1.2427082	-0.9132073	0.44114983	1.1767893	-0.87306464	0.5611551	-0.3394625	0.34699357	1.1719534	0.9781352	-0.9299164	1.2647784	-0.59549534	-0.086116284	-1.2439884	0.40579593	-0.28573233	0.69979715	-0.46287847	-0.16106355	-0.120198116	0.0855303	0.99569595	-0.2000388	-0.30937126	1.1534301	0.9921285	-0.34316087	-0.9733598	-0.47093976	-0.8559388	0.38019544	0.8233629	-0.6390515	-1.4853663	-1.8806672	-0.6896921	-0.3005763	0.13358268	-0.010692805	-1.1267471	-1.3247347	-0.25274625
attent	1.1238651	-0.5532813	1.1596191	-0.26991993	0.69995064	0.3002301	-0.89912444	0.6702649	-0.045018256	0.99535394	-0.21588147	-0.27074146	-0.2127228	-0.5903772	0.45643842	0.13307458	-0.18742487	-0.477164	0.3908219	-1.394991	0.10218647	0.18618847	-0.23002751	-0.6782315	0.5062629	-0.48733854	-0.01406533	-0.5019764	-0.8600311	0.5242531	0.03989216	-0.4601103	-0.726637	-0.40532246	0.34250143	0.38651758	0.1338291	-0.1886186	1.0917344	-0.38265496	-0.22319646	-1.6959956	-0.08346775	-0.3375549	0.08474513	0.24894582	0.79298776	-0.1040048	-0.67798865	0.25898823
tennesse	0.22557276	-0.8171232	0.7558148	0.084527805	0.79724944	1.0803912	-0.54241145	0.642737	-0.59480244	-1.048537	-0.40312085	-0.22920015	-1.5528603	1.3114871	-0.35620657	0.31980336	1.2285571	1.0888585	0.7321968	-0.1853331	-0.80481786	-0.23830873	0.7261352	-0.86989474	0.46156445	-0.19269508	-1.3375654	-0.49377006	-0.56169146	0.5215259	-0.0041676164	-1.309876	0.5597144	-1.9508612	0.9301548	-0.34945595	-1.247119	0.47181928	0.821303	-0.5642272	-0.032311067	-0.64655316	-0.34642097	-0.68462104	0.44708958	1.0987995	0.45456937	-1.0972383	-0.7015364	0.43609643
form	0.11437535	-0.8727234	0.3480999	0.33445957	-0.479983	0.05821675	-0.4962865	1.509752	-0.329009	0.14579724	0.076151736	0.6603913	-1.9926314	-1.1379079	0.22437793	-0.66304606	0.3124784	-0.46810448	0.17871681	0.3722856	0.085435405	0.23126398	0.58650196	0.08075562	-0.11848136	-0.7146348	-0.6696984	-1.2363083	-0.4360102	-0.22941089	0.10088469	-0.275537	-0.34074754	0.42926067	0.2939974	0.17238355	0.24384584	0.1195434	0.38597924	-0.8108614	-1.260996	0.11824459	-0.38348275	-0.6352585	0.1438232	1.2918208	0.36296192	1.0180372	-0.58303607	-0.4265719
#massshoot	-0.39302695	-1.3308406	-0.5302184	0.1532408	0.27609012	0.21108572	-1.135765	0.684376	-0.19000313	-0.21345466	-1.240346	-0.7038065	-0.35805386	-0.288585	1.2269132	0.63038325	1.0781343	-0.9903057	0.7739123	-0.44205832	-0.049967512	-0.6823162	0.1760432	-0.94463277	-1.0286707	-0.5019842	-1.1498692	-0.2683615	-0.1084287	0.5378889	-0.89013064	-0.52758265	0.70842403	0.49157026	0.3546798	0.35615134	0.46236908	-0.19958672	-0.51778924	-0.643433	0.056323178	-0.49216264	0.57852757	0.1920439	-0.20370771	0.22153986	0.26603198	-0.2774072	-0.97924006	1.186803
re	0.24864715	-1.1361499	1.0912669	-0.99829996	0.7182827	-0.24493635	-0.9318789	0.7682848	-0.1906504	0.7402125	-0.2142447	-0.9032104	-0.9580566	0.53974235	0.6220937	0.16708823	1.1269832	-0.22276211	0.5671638	-1.0152545	-0.032905012	-0.33549064	0.70281065	-1.0359879	-0.2041037	-0.9546445	-1.0185533	-0.6750445	-1.2987182	-0.27814484	-0.25834814	-0.5366671	-1.0778575	0.21746013	-0.23173743	-0.1414667	-0.5184144	-0.2880382	0.8397209	-0.82713294	-0.37067986	-0.64856255	-0.34075558	-0.93972623	0.58413994	0.44124237	0.84957194	0.1701352	-1.1076543	0.6252731
mayb	0.17002836	-0.46721032	0.8813943	-0.36931366	0.6217952	-0.21644801	-0.62943304	0.491418	-0.13183025	0.8283585	-0.13506535	-0.78275347	-0.85646725	0.35488895	0.992844	0.056403965	0.81348145	-0.2968508	0.79614484	-1.1173813	0.26074296	0.1013691	0.0681348	-0.6025262	-0.113170385	-0.6828411	-0.66162217	-0.60460144	-0.49772227	-0.3641814	-0.7030552	-0.6555517	-0.634042	-0.43915832	0.14408186	-0.047265913	-0.3710405	-1.0299692	0.86640036	-0.65157926	-0.59612775	-0.7986839	0.3524676	-0.73650455	0.69209087	0.6400342	0.5588881	-0.16194266	-1.1356906	0.58501536
descript	1.1361175	-0.4532469	-0.34106347	-0.43451	0.32174343	-0.12270023	-0.56867826	1.3507123	0.6266048	-0.20585695	-0.049548283	0.12632525	0.91594434	0.20194043	-1.456351	0.018330254	0.34502727	-0.38446775	-0.40434337	0.29830778	1.0135462	-0.8396798	0.5491369	0.03606992	-0.71109855	-1.0606633	-0.16106483	-0.7131177	-0.8162551	0.012285594	-0.65021175	-0.9311595	0.62624043	0.5980357	1.4376233	-0.3660761	-1.2556947	0.63976085	0.7075385	-1.5002847	-0.58486205	-0.8496177	0.64860606	-0.3935017	-0.26201475	0.53697425	-0.8088478	0.43596286	0.56594706	-0.28964895
bush	-0.6391367	-0.5916064	-0.7281113	0.73606366	0.6276691	-0.3943393	0.32900202	-0.1681669	0.36732173	1.1739693	-1.3127146	0.2660226	0.9349649	0.2840444	0.64772797	0.75264674	1.591346	0.09215662	0.5186751	-0.74073327	0.08316225	0.42042875	0.38906386	0.20213625	-0.9555073	-0.12782678	-1.7009691	-1.2943785	-0.552708	0.10247904	1.7715	0.53505164	-0.44336691	-0.11843601	0.10520424	-0.12840162	-1.5747569	-0.86457825	0.8731612	0.4437659	-1.1733973	-0.7193099	-1.0700399	-0.3717708	-0.058133267	0.43475115	0.7100769	-0.9691972	0.33188647	-0.6764228
patrick	-0.53533274	0.026131265	-0.41130075	-0.16005673	-0.528284	0.13395827	-0.2724859	0.3615886	1.0605453	0.2094707	0.1361365	-1.0305291	0.88369745	2.324979	0.5278106	-1.0282006	-0.5785576	-1.4696074	0.568564	0.25204155	-0.1381168	-0.08184023	1.5271888	-0.6032129	-1.1619661	0.3069849	-0.6550876	-0.399702	0.6140071	0.39158893	-0.35860193	-0.05940931	0.24066257	0.029787473	-0.6144189	0.35996044	-1.0341269	-0.2549326	1.4990499	-0.7792018	0.0268865	0.36148444	-0.6287966	-0.90018743	0.34522295	1.3495096	1.0183624	-1.4001291	-0.31072912	0.009284198
like	-0.12716468	-0.72073835	1.2152613	-0.7755357	0.5604212	-0.10205827	-1.3595268	0.9739431	-0.48726016	1.3462543	-0.36054963	-1.1510551	-0.61358905	0.3210253	0.47284	-0.07373282	1.1671747	-0.35889307	0.80932385	-0.80282784	0.5942657	-0.8225082	0.94099075	-1.2296054	-0.30851197	-0.8028289	-1.0991969	-0.91568136	-1.346469	0.12637132	-0.5405067	-0.44055068	-0.97875077	-0.091696426	-0.01568461	-0.60425514	-0.7050116	-0.97839206	1.3180076	-0.8559766	-0.91185963	-0.93961877	-0.40920585	-0.90228045	0.6032719	0.9065733	0.6289694	-0.16981564	-0.9332921	0.45210963
bet	0.49586785	0.117189966	0.649296	0.5060896	0.37021068	-1.2651968	-0.29557437	0.8410855	-0.10257782	0.27723807	-0.3930439	0.06733569	-0.99994504	0.7043309	0.35983098	-0.7247516	1.1393478	-0.04785815	0.61381507	-0.68805754	0.10602118	-0.23838273	0.32520658	-0.6164879	0.0023571504	-0.8848985	-0.5011211	-0.2347187	-0.33162832	-0.45723885	-1.0822369	-0.09323441	-0.95614964	0.3639806	-0.1279149	0.15778068	-1.4158244	-0.18406764	0.6722221	-0.58778083	-0.94041526	-0.5639217	0.47228387	-0.4863817	0.72142637	0.005275216	1.3523606	0.12986846	-0.9225121	0.33257517
recogn	0.47843835	-0.68405443	0.9119071	-1.0098096	-0.025451094	0.2626763	-0.6584302	0.32060206	0.59639835	0.52669525	-0.483601	-0.21851225	-0.3222244	0.3810138	-0.53432935	-0.17604822	0.8969242	-0.017851591	1.4171336	0.30616254	-0.5518065	0.056717217	-0.31019235	-0.62229747	-0.08381983	-0.08491422	-0.14703526	-0.36440778	0.0008766353	0.6945041	0.10166001	-1.3241618	-0.28564483	-0.13465962	1.2983506	1.1576878	-0.532172	-0.6234489	0.5172378	-0.8071768	0.5607662	-1.3845372	-0.34534487	-1.0535848	-0.097766116	-0.056104846	-0.23757938	-0.6421616	0.061841957	-0.3699982
