	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
ca	-1.6710109	-0.43190822	0.7556001	-0.3118874	0.22214487	-0.019759197	0.6522641	-1.9641342	0.3703141	-0.122238435	-0.46494165	0.53234905	0.25318873	-0.17405286	1.4609318	0.5135462	-0.39730608	-0.38987455	0.4521766	-1.3567615	0.37022752	0.74977636	0.2428807	0.12126715	0.42855448	-0.6853645	-0.6617299	-0.83782965	0.21758716	-0.09518652	-0.22400287	-0.23357627	0.6422574	-0.6885209	-0.22290751	0.9249706	1.189373	-0.086320005	-1.3512282	-0.29032397	0.99621254	-0.7090712	0.20938778	-1.2690275	-1.1276729	-0.8766426	0.090144075	-0.7928853	0.5369388	-1.4788289
strang	0.44007573	-0.36603248	0.7959838	-0.52733094	-0.15870282	0.97333556	-0.63686436	0.48429418	-0.5829389	0.5107835	0.31453773	-0.67863965	0.5473825	0.12202177	0.27916086	0.0509229	-0.6647637	0.20136958	0.52474684	-0.6206236	0.04449045	0.30130163	-0.99239695	-0.31374842	-0.6880129	-0.33677134	-1.2150841	-0.9390904	0.7616179	0.09240197	-0.6607809	-0.4623209	0.4831822	0.19658741	0.40150145	-0.063167885	-0.5432556	0.24948199	-1.1551132	0.12269457	0.5700228	-0.7399373	-0.33038226	-0.13982278	0.34916097	0.3168246	-0.23921686	-1.105056	0.111242056	-0.9648911
worker	-0.4829145	-0.9434273	0.86554176	0.43137476	0.9490293	1.5189524	-0.098177195	-0.566784	0.096374474	-0.77452064	-0.9534302	-1.0026195	0.33854517	-0.056888364	0.5245077	1.2704301	-0.7126786	0.6788163	-0.39059824	-1.3372252	-0.6582328	0.45842278	-0.98665035	1.0103519	-0.5329915	0.2075486	0.93100405	-1.2206421	0.90872025	-0.14425066	-1.1019044	-0.07518957	0.04730296	0.51486015	-0.27672747	1.9876392	-0.75383025	0.44706172	-0.8583087	-0.50924706	0.17438255	-0.8902368	-0.78896165	-0.3329734	-1.0508453	-0.66545933	-0.95862395	-0.13410507	0.9009118	0.17283168
ahead	-0.5065423	-1.0222996	0.5311289	-0.5685741	-0.4298781	0.6731714	0.051302455	0.49516428	0.933743	-0.07874168	0.18169782	-0.28563818	0.48766977	0.2773149	1.0597903	-0.14272231	-0.0026320033	0.7877903	0.46422595	0.27323458	0.19630316	-0.115786575	-2.0082636	0.777656	0.15968843	0.34160662	0.03921736	-0.58063745	1.1373788	0.81595945	-0.20636737	-0.19633633	0.6410438	1.0931809	-0.004120305	-0.050223254	0.23493546	0.13020876	-0.5159495	-0.91356385	0.3158393	-0.09101179	0.8079809	-1.250426	0.1809771	-0.6102991	0.6821431	-0.37537962	0.37611693	0.10669892
monitor	-1.7687984	-0.8336572	1.3534176	-0.33620775	-0.30094618	-0.7760361	-2.0993352	0.087886155	-0.052742492	1.1801753	-0.33061975	-0.7030699	0.07273451	0.35039788	0.074586034	-0.44891718	0.63023293	1.5615467	0.6722917	-0.04288754	0.28611657	0.3436269	-0.0975348	-0.4124227	0.77348334	-0.3841248	-0.73210657	-0.0064978404	1.0729406	0.8299292	1.3390226	-0.5804237	0.211443	0.7715976	-0.7586239	1.1955689	1.1413367	-0.23239902	-1.5503775	0.20702451	-0.66710377	0.54629546	-0.036362857	-1.9936268	-0.458086	-0.45997128	-0.1446234	-1.0177159	1.0267023	-0.9523463
choic	0.52540153	-1.7217839	0.6149063	-0.3334954	1.1447054	-0.17755176	-0.114591725	-0.45764118	-0.09978051	1.0251484	-0.3997079	0.42664516	0.549042	0.12738061	-0.24829501	0.48015594	-0.44652033	0.2572935	-1.3434701	-0.37095132	-0.31182057	-0.14497755	-0.33680302	-0.014969796	-0.33350256	1.1661658	-0.66564703	-0.53326106	1.2550142	0.20265673	0.020564526	-0.8261595	0.44257978	0.50112194	1.2455778	0.5118858	-1.0981388	-0.23788697	0.24654602	-0.40444005	0.49509907	-0.094441146	0.83278567	-0.24834752	-0.3492295	-0.78768045	-0.8407607	-0.7694886	-0.18143576	0.052484132
ex	0.9297416	-0.8800958	0.7092347	-1.8235747	0.21867956	-0.19353679	1.09723	-1.2709996	1.0055727	-0.9878428	-0.21120977	-0.8547136	0.12455332	-0.2501533	0.2630096	-0.39192516	-1.5415183	0.9959694	0.770616	1.0649452	-0.23889554	0.57462984	-1.0520346	0.9839635	-0.47283724	-0.28720352	-0.3245558	-1.2804416	0.06797303	-0.044067606	0.057883296	0.46912706	0.48963743	0.9493047	-0.52338076	0.62679434	0.06419201	-0.5671479	-0.60482717	-0.55710876	1.301501	0.41759032	-0.441937	-0.42477837	0.15059033	-0.76607215	-0.68872905	0.33802608	1.2290959	-1.459497
penalti	-0.3386577	-0.93498445	1.3921683	0.6741489	0.31583825	-0.8911984	-0.19548614	-0.058360074	0.5135852	1.0514581	0.46765685	0.43682307	-1.0016667	-0.6383554	-0.054137092	0.6332907	-0.77277696	0.73723114	-0.8008939	-0.21160795	-0.5976856	1.3455029	-0.7755235	1.2216923	0.3428924	0.6922076	-0.9744881	0.28573567	2.2716963	0.6783667	0.68952465	0.45933306	-1.163351	0.60760796	0.7069658	1.5103538	0.5577127	0.43851975	0.08731113	0.3388772	0.1374856	0.42370293	-0.6189052	0.3388109	-0.48899323	-1.0007136	-1.0609576	-0.27981007	-1.1427383	0.19388665
pretend	-1.118607	-1.4455591	0.67900693	-0.1941356	0.5293592	0.029657826	-0.49099308	-0.025898736	1.3002261	1.6749655	-0.29082304	0.99866605	-0.08733929	1.4875926	0.3367443	0.06847753	-1.2015328	0.051374245	-0.08866817	-0.06089607	-0.16802424	0.4338476	-0.7281426	-0.40480188	-1.6538949	-0.18144281	-0.5178033	-0.029613378	0.44111413	0.58984065	0.13630998	-0.4814753	0.5512917	0.51885927	-0.07058084	-0.50507164	0.8608788	-0.48566416	-0.54328763	-0.326089	-0.12366764	-0.23862177	-0.22905417	0.42650223	1.2800639	0.22459152	-1.1101816	-0.9846638	-0.1428224	-0.52915096
ongo	-1.1257386	-2.159687	1.1052583	-0.557626	0.41721576	0.51645434	-0.49609587	-0.018944923	0.51347405	1.7928278	-0.45165932	0.49154744	0.81859505	-0.69447994	0.36415482	0.07591699	-0.11456707	-0.42188597	0.49614915	-0.4584215	-0.8637644	-0.5289896	-0.047227032	-1.3313998	-1.3844557	-0.43101913	-0.19125351	-0.7671614	0.8722534	-0.7022714	0.52755606	-0.116756044	-0.45809078	-0.117629975	-1.5039511	0.76027995	0.059437916	-0.20779595	-0.6040416	0.35877424	0.5497421	0.9946354	0.71209085	-0.945225	0.09863319	-0.25176895	-0.7364857	-0.69858515	-0.64141345	0.36828986
itself	0.3290325	-0.4865462	0.48752984	-0.40532845	0.60291374	0.06374098	1.0097451	0.4785843	0.2254608	-0.20986012	-0.9172379	0.24947128	-0.12984268	0.1379503	0.3747939	0.9748088	-1.1980226	0.6981434	0.07870981	-0.2590797	0.33647352	0.24448562	-0.78026307	0.01534681	-0.3811131	-0.026675586	-0.83863384	-0.40371346	1.2939887	0.4748496	-0.14002666	-0.2139869	-0.32840133	1.1151335	0.54439443	1.1474493	0.33147442	-0.34810013	-0.19821501	0.84659725	-0.06900396	-0.089554906	1.1454512	-1.6563772	0.6280776	-0.5202146	-0.041117474	0.33784807	0.033861116	0.1818189
ain	-1.0363178	-0.924886	0.48843473	-0.33646917	-0.4234583	-0.45216104	0.15443829	-0.6883633	0.7923858	-0.900536	1.1982656	0.45491505	0.51462615	0.43863118	0.048429772	0.42411023	-0.3886445	0.33829632	-0.7594399	-0.051155746	0.5915923	0.75256336	-0.5834411	0.21376878	-0.8439516	-0.22962448	0.37805045	-0.08767582	0.19576411	0.5724255	1.3794868	0.18598288	0.8698663	0.68420446	0.6352328	0.6641772	0.028070578	0.2978728	-1.0039692	0.011800006	0.63855946	-0.24273127	0.55114424	-0.902871	0.8918669	-0.6206404	0.13897072	-1.2912449	-0.4857689	-0.017839924
angel	-0.19653554	-0.6289455	0.15979923	-1.0752904	0.10990692	0.08144066	0.64621806	-1.321203	1.1436418	0.5628381	-0.58265394	-0.32825345	-0.5237252	0.35504577	1.8203757	0.39702412	-0.9906842	0.45335448	0.26710808	0.42175305	0.76475656	0.64512193	0.3890496	-0.016835526	-0.20713556	-1.1652825	-0.041898906	-0.5342628	-0.24554989	-0.21013147	-1.9928371	0.68698823	0.46031314	0.7949906	0.020617634	0.9817395	0.308227	0.94497037	-1.0556539	-0.05304542	0.35322928	-0.22246704	1.7485085	-0.66529226	-0.8322449	-0.7310505	-1.1541424	-0.26308084	1.5440376	0.16450866
abid	-0.3036624	0.0823174	0.8436397	-0.09834487	0.6733352	-0.94230366	-0.14545788	0.16158558	1.6810253	1.0041356	-0.068707526	0.42056295	0.27549836	-0.06575784	-1.0411544	0.60503596	-0.39233607	0.82707226	-0.72849935	-0.11420882	-0.6794945	0.13623202	0.035099775	0.6706559	0.70658183	-0.70181954	-0.4377127	-0.29361576	0.7483288	-0.31832606	-0.010630002	-0.75843084	-0.21950793	0.5482115	1.5937748	0.14900492	0.8177007	-1.4271673	-0.0043436624	-1.1861773	-0.39225775	0.591208	0.2803238	-0.48448282	0.9733249	-0.76372063	-0.7668818	-0.33957458	0.4775641	-1.1863515
obtain	-0.12644023	-0.8001244	0.7950759	-0.5402943	0.83725625	-0.5009186	-0.44959366	0.6426346	-0.1916616	-0.19003223	-1.2890849	1.3230615	0.68615675	0.7142514	0.7879071	0.7744568	-0.42540738	0.07093902	-0.53960425	0.57110023	-0.2612741	0.0407528	-0.8053732	1.4775679	0.33012083	-0.18990317	-0.85995996	-0.94208086	-0.26287273	-0.8685498	0.88102907	-1.0017536	-0.26006144	1.5658278	0.6894197	0.12253505	1.0953977	-0.53859955	-0.117025524	-1.6799383	1.4266086	0.37237036	-0.6975148	-0.63816106	0.7184498	0.4246332	0.42178643	0.27500916	0.25243765	-1.1040521
present	0.9119802	-0.6120844	-0.923064	0.36615998	0.23831272	0.6387131	-0.21035224	0.14091654	0.0010717846	1.0878242	-0.3354837	0.7289798	0.2378343	0.9654505	-0.035737988	0.47487193	-1.258976	1.302871	-0.12010887	-0.5980325	-0.37755734	-0.7192035	-1.3344947	-1.0389388	-0.67810345	-1.1961075	-1.6538787	-0.36908382	0.75047624	-0.773811	-0.88012564	0.5263225	-0.33770922	0.40072563	-0.17296545	1.0785018	0.8019117	0.33865842	0.20324996	0.40928358	0.38857633	0.061460942	-0.03500294	-0.6150667	0.15597335	-0.20949069	-1.2878559	0.20572665	0.14878988	-0.543654
bought	-0.47977644	-0.93112516	-0.20594731	-0.25121853	0.5844948	-0.03853045	-0.23662002	-1.4549066	0.26823565	0.43587953	-0.40328953	0.5510889	0.58970207	0.8593476	0.83516276	0.41576993	-1.150104	0.72510785	-0.31004438	0.40833524	1.1779478	0.29387754	-0.41236168	0.10933088	0.8974657	-0.52328724	0.64561737	-0.66351634	0.8811478	-0.48230067	0.36266273	0.013391063	0.109066546	0.86436856	0.8957263	0.8959706	-0.08608938	-0.93468463	-0.33396602	-1.3659111	0.5896846	-0.061989754	-0.23567148	0.6762632	0.2439366	-1.4945045	-1.2654715	-0.77640545	0.24658434	0.00060904026
basic	0.7094597	-1.0021663	0.4526943	-0.9885721	0.36778522	0.0052799555	-0.18899933	-0.3417862	-0.7240883	0.59300905	-0.23314685	-0.0528318	0.14000526	0.9230664	1.195365	-0.0069887787	0.037686087	0.74223447	-0.11468169	0.14692068	-0.043369975	-0.6403903	-0.30125353	-0.37288785	-0.61141616	0.38151988	-0.46195304	-1.611167	0.7410775	0.01509805	0.22071815	-0.8704296	0.048529923	-0.27778798	0.037245154	0.5179449	0.1726879	0.009525619	-0.8588059	-0.4880147	0.082447216	0.24964952	0.075333245	-0.5701181	0.7263069	-1.2884812	-1.2853075	-1.1187569	-0.28814423	-0.1436651
convers	-0.17041856	-0.60274005	1.0438325	-0.4775937	0.3256873	0.6299715	-0.046294615	-0.25205442	0.4243375	0.88097554	-0.29793876	0.36787143	1.1211827	0.509749	1.0716553	-0.02563648	-0.20422903	0.34946287	-0.57017606	-0.0005619228	-0.2246941	-0.08031145	-0.32767415	-1.2433681	-0.1102112	1.1088743	-0.58263004	-0.3249761	0.43285424	-0.25626376	-0.083457746	-0.0569555	0.2574507	1.6177988	0.44821033	0.10388833	1.1741872	1.131712	-0.5212075	-0.046763375	-0.40829915	-0.28718758	-0.09165606	-0.24247488	0.8361354	-0.80377257	-0.05510996	-0.46337658	0.57120454	-0.8355435
pos	-0.69815385	-0.53381383	0.3270613	-0.12591335	0.8246186	0.17060441	0.5025819	-0.17828748	0.3509771	0.17228146	0.48653567	1.1835532	0.25187084	0.7777067	0.482863	0.8585975	-0.6086909	0.64163244	-0.05150476	0.22115529	-0.71447027	0.7770272	0.18488778	0.089762926	-0.086681426	-0.6481075	-0.13046141	0.04894056	0.024084888	1.3194506	0.42265838	0.140248	-0.034578085	0.2862438	0.39497945	0.93971956	0.18092829	0.28213748	-0.63030314	-0.5986583	-0.44535694	-0.058445394	-0.932984	-0.19726199	-0.28522772	-0.68845904	-0.37809706	-0.59019583	-0.5371311	-0.059069723
unstabl	0.9952767	-0.6920204	1.3648057	-0.98309416	-0.19187851	-0.1859869	0.53160083	-0.10933482	0.53638816	-0.24917197	-0.16945937	-0.34659576	1.19664	1.1436831	1.2157837	0.7021018	-0.44066125	0.8534103	-0.7145083	0.26190645	-0.16236123	-0.23135877	-1.1693482	-0.1564541	0.029022478	0.054314204	-0.47411242	-0.36481464	0.7540387	0.03991756	0.6786195	-0.30597112	-0.3601576	0.8764074	0.5610482	0.2376957	-0.6362884	-0.88451195	-0.90428555	-0.601844	0.4641245	0.8105374	-0.25185946	-0.08933836	0.20602968	-0.6701559	0.22323778	0.6647451	0.79815066	-0.34016952
blue	-1.7973425	-0.50795674	-0.6705324	-0.13119571	-0.0711631	-1.2454411	-0.50355893	-1.5690473	0.7904953	0.40165037	-0.28264058	0.72329485	0.20806691	-0.5244998	0.41956168	1.0478914	-0.16263506	0.09422082	-0.2756248	-0.71357495	-0.21737197	1.4227929	-0.44735843	0.78776973	-0.6521002	0.47907954	-0.124009	-0.8013537	-1.1852252	0.5077309	-0.6129947	-0.5301111	-0.003987491	0.67401284	0.16730952	0.26225555	0.9066057	0.10109746	-0.6379812	-0.6259825	0.03520955	-0.29583305	-0.20196101	-0.06399373	-0.268221	-0.8853756	0.023692377	-0.78914875	0.04105055	0.12131069
sensibl	-0.5286343	-0.2948392	1.0100898	-0.77047145	0.7732259	-0.106283024	-0.4090192	-0.92294884	0.3240311	0.61891246	-1.3194344	0.04493545	0.6072979	1.0977721	0.30406845	0.99563897	0.17038158	0.2804563	-1.5164484	-0.41713986	-0.29449752	0.30840063	-0.8867887	0.02746281	1.814235	0.89075476	0.6089599	0.32956505	0.8469621	-0.0010979176	-0.43545282	-0.9656674	-0.15081775	0.45626327	0.23175767	0.28955996	0.5959448	0.570065	-0.88542324	-0.34301668	-1.0276759	-0.053832054	-0.09689617	-0.801905	0.2968396	-0.8622798	-1.100042	-0.30835474	0.39234322	-0.69389933
intent	0.7857509	-0.9363155	1.2089541	-0.5641202	1.8959008	0.3410697	-0.81916726	-0.020200133	0.2225413	-0.31136373	0.7592368	-0.022329897	0.8275619	-0.51115775	0.015892487	0.92302376	-0.5043031	0.5738593	-0.59055597	-0.44138002	-0.19633146	0.39913273	0.4071207	0.7442651	-0.11790191	0.49990538	-1.4682882	-0.40493223	1.0466917	-0.43973285	-0.14033473	0.5569311	-0.10924822	-0.030118246	0.5609163	1.0625801	0.39184767	-0.84717286	-0.6002584	-0.24658872	0.20950787	-0.48266688	0.694672	-0.19341758	-0.041836295	-0.8613498	-1.3001925	0.19085589	0.35181022	0.2690795
previous	0.3747547	-0.40762925	0.84789824	-0.65387297	1.2838955	-0.28709155	1.186676	-0.005964473	-0.13044772	1.0994126	1.5417316	0.90225244	0.3944233	0.262735	1.2988712	0.67448634	-0.6330168	1.4758523	0.04520771	0.09051508	-0.26093158	0.1275484	-0.5554553	-0.38557875	0.97458005	0.056921933	-0.090061806	-1.2406776	0.8158594	-0.6292343	0.8009403	0.18039256	-0.83688223	0.2582752	0.14459853	0.011542487	0.23659669	-0.48264694	-0.94847965	-0.9720392	1.8890324	0.71208346	-1.1638184	-1.2112329	0.101865835	-1.0186106	-0.4666204	-0.26594767	1.6950846	0.5193224
teen	-0.26978335	-0.65168977	-0.4156567	-1.6666555	0.4200151	-0.29763517	1.158683	-0.46694106	0.5801932	1.2453434	-0.23436385	-0.5724355	0.29474044	1.1991005	0.015613145	-0.004419297	-0.20560287	0.04998011	-0.26312777	1.0814989	-0.49875623	-0.11647489	-1.7290463	-0.264358	-0.1305215	0.30796832	-0.44496483	-1.590769	1.2694426	-0.24220304	-0.48750532	-0.7729202	1.1294754	0.85738885	0.35520786	0.8484883	0.8167113	0.25556207	0.29313383	-0.90500927	0.8587433	0.1071277	-0.031699285	0.9451474	0.303778	-0.8851434	-1.3035634	0.12336639	0.4960366	-0.19087186
fun	-0.23773259	-1.2927833	0.35281223	-0.37535894	0.64489275	-0.242464	0.33627355	-0.8944268	0.12243404	0.36019266	0.18503292	-0.15185164	0.7907149	0.59674275	0.9631801	0.027363181	-0.50190413	0.7311151	1.0624285	0.45571142	0.39770257	0.13605043	-0.12142936	0.4967168	-0.69856274	0.10958286	0.76601005	-0.17330898	1.8780451	0.51330256	0.8993491	-1.3846663	0.9880853	-0.12864725	-0.1613945	0.2521476	0.16697723	0.7033261	-0.7806225	-0.4932108	-0.7170865	-1.3692468	0.28081372	-0.14057806	0.6497575	-1.0728749	-0.23783892	0.45411283	0.652145	0.6907867
woke	-1.1515024	0.079444304	0.19179808	-0.09730434	0.2074048	0.040700708	0.17115493	-0.206669	0.11094171	-0.08207785	0.8461124	-0.18286696	0.75524276	-0.027337614	-0.13763481	0.08146238	-0.50503284	0.59997654	-0.58652437	-1.1900707	1.2198076	1.5001566	0.41361833	0.14486638	-0.6236938	-0.05141693	-0.84307826	-0.92580044	0.18253961	-0.35211617	-0.12703669	-0.15179792	1.4979628	0.052498274	-0.9670032	0.90150565	-0.11812708	0.39958984	-0.49235946	-0.32407257	0.8440125	-0.22118568	1.4151024	-0.72661984	1.3340468	-0.24616009	0.2718057	-0.84221125	0.5527587	-0.4979994
licens	-0.33519512	-0.7212363	-0.084053546	0.58819556	0.9563872	-1.1436719	-0.17749928	-1.1021812	0.3096894	0.20536467	-0.09096793	0.26564535	1.1798422	0.42227	0.71327007	-0.010796368	-0.8273097	0.6669755	-0.85286415	0.023465514	0.441225	-0.13998939	0.38200128	1.4081703	0.11044204	-0.59304893	-0.9282156	0.3518852	1.3638246	-0.94945514	0.7287543	-0.3028084	-0.5413608	-0.12259565	0.89407295	-0.96571994	0.6580169	-0.9922894	-0.87553346	-1.3988757	0.77857375	0.7798475	-1.5789536	0.23455352	0.677495	0.13266334	-1.2278558	-0.8360405	0.2907171	-0.78983617
nyt	-0.7228459	0.47758496	1.3313696	0.5116475	1.7481937	0.25659084	1.2496805	0.4774087	0.09664669	1.0959225	-1.0334593	-0.2433953	0.46670854	0.28997397	0.97445226	-0.33983767	-1.1942278	1.8100588	0.89229167	-0.3500914	0.08757502	0.70497227	-0.69513476	-0.7556204	0.21930006	-0.37220404	-1.158601	-0.6337308	0.42748648	-0.002653584	-1.2373328	1.4099458	-0.52688146	0.16564056	0.15454748	0.29513735	-0.88515633	-0.37809324	0.08954841	-1.2877903	1.2438546	0.9507414	0.71371967	-0.7112518	-0.5468523	0.5634726	-1.258132	-1.1203022	0.19686592	0.23541701
tough	-0.43256253	-1.0580454	0.77898765	0.07467996	0.3216316	0.35674167	-0.025026333	-0.4546525	-0.22573927	0.68834984	0.35635334	0.3683292	0.15897594	0.8831192	1.6255045	-0.47441405	1.5971651	0.5787926	-0.8059913	-0.06939228	0.08145098	0.5603827	0.27344286	0.9915736	0.1264946	0.0862146	-0.9872408	-0.50351727	0.45941275	0.54714996	0.029146299	0.47034886	-0.08256376	0.96970123	0.57054	0.63531405	1.6802366	1.1373085	-0.04707659	0.64964813	0.17150742	0.007838726	0.7864755	-0.40565893	0.5283266	-1.7283989	-1.0642123	-0.615371	0.6272634	-0.4265217
earth	-0.152677	0.27525702	0.36659276	-1.2377391	0.06651516	-0.45049542	0.71163714	0.6776687	-0.33385843	0.5871755	0.06849084	0.6510755	0.5059682	0.92514324	1.176147	0.41571635	-0.61077213	0.2757066	-0.7583848	0.6176206	0.08045382	-0.117642775	-1.0916191	0.27622837	-0.78522104	-0.49648106	-0.8277234	-0.35762364	0.52773744	-0.21374097	0.14061156	0.41432288	0.15633574	0.56100863	0.7871565	0.032828398	0.6882251	0.06941809	-0.61141735	-0.06833118	-0.8798305	0.18713337	1.128061	-0.44062734	0.3012173	0.44139254	-1.4455959	-0.28054386	0.010639889	-0.23974714
ralli	-1.1402836	-0.9512426	-0.088988714	-1.2964357	0.58716667	-0.3126822	-0.68698317	0.16340965	0.66733754	2.1216702	-0.38340017	2.1763122	1.0685332	0.89654064	0.8435284	-0.1555363	-0.0076190457	0.17873383	0.53329766	0.21480723	-0.46401113	0.5941387	-0.47464213	1.08796	-0.702805	0.3304708	-0.13402046	-0.30893138	0.71415895	0.01124455	-1.5817382	-0.4455446	-0.17268354	1.0759447	-0.8629631	0.3424688	0.24145362	-0.67604315	-0.39144653	-0.749664	0.20853534	0.16107735	0.7937108	-0.50261676	-0.28501427	-0.63584757	0.121594936	-0.6938419	-0.9174828	0.061281003
beat	-0.1650615	-1.0285902	-0.052665144	-1.1714941	-0.32625687	0.16535726	0.4149724	-0.9124798	0.98503673	-0.62029415	0.0203471	0.07757619	-0.7123165	0.24505535	0.25137517	0.58317816	-0.38515866	0.35098448	-0.66632664	0.9561439	0.5773772	0.68304485	-1.3368428	0.81661606	-0.6878272	-0.5199211	-0.433462	-0.20150349	0.2980855	-0.15554067	0.5184151	-0.3017282	0.79938114	0.7837138	0.20748413	0.9662919	0.11564544	-0.29321295	-0.6656255	-1.003014	0.5207514	0.24074966	0.16590336	-0.54731596	0.35039496	-1.0008726	-0.2836881	0.089941554	0.68303275	-0.094760016
youtub	1.2432237	-0.598657	0.76412696	-0.11906284	0.33200878	1.3485293	0.2626801	-0.317852	-0.024259394	0.43079346	-1.4304805	0.9724058	0.005803652	1.6957948	0.17503786	0.58814645	-0.7060994	-0.106803015	0.34714705	1.204708	-0.036283553	1.1369245	-1.3409121	0.2730798	-0.25312415	0.39473352	-0.36034358	-1.1846888	-0.6050885	-0.5459764	1.6471169	-1.626771	-0.7083848	-0.2826883	-0.22576514	0.98528755	-0.26145095	1.338304	-1.0465803	0.17288682	1.8089882	0.6568221	-0.042416915	-0.8555127	-0.64420676	-1.3047856	0.5026674	-1.112014	0.5415978	-1.3826858
laugh	0.20194536	-0.289169	-0.45544684	-0.432306	-0.027603425	0.07534597	0.28783408	-0.41441718	0.87457407	0.26329857	0.7348441	0.18341723	0.9045482	1.4401331	0.13525304	-0.90392655	-0.8016014	0.94056463	-0.09118396	0.26923665	-0.49894524	1.1597992	-1.4006715	-0.22920476	-0.50493294	0.23069805	-0.5473249	-0.21405521	0.5709536	0.23847622	-0.056777842	0.15152244	1.0238683	0.5799562	-0.6311939	0.44304854	-0.4666354	0.13660252	-0.4896778	-0.20161633	0.5898305	-0.26772457	-0.4390897	0.23690623	0.99910796	-0.70046926	0.13860448	-0.40555453	-0.23793098	-0.12893204
star	-0.24056762	0.46446005	-0.13850442	0.812387	0.7448562	-1.5085832	0.83156717	-0.4912134	0.50129324	-0.9288109	-0.7348368	-0.59951806	0.3046827	0.92366683	0.7203808	0.554455	-1.0770153	-0.0423717	1.7754104	-0.009696305	0.32770348	0.34155482	-1.091814	1.0183613	-0.95340574	-0.35130396	0.5669677	-0.3980439	1.0127106	0.55368924	-0.6036239	-0.70591277	-0.7180925	0.839607	0.112100765	1.2824197	0.28750014	1.3337885	-0.40816927	-0.45559433	0.26730034	0.17894304	0.87058514	-0.8414577	-0.66292053	-1.0672886	-0.19223824	-0.56106293	0.13406704	-0.09452179
delet	0.3201871	-0.2400384	-0.2690286	-0.13177048	1.0474398	1.0430937	-0.15820009	-0.0159562	-0.11706056	0.5799111	0.5199459	0.4770414	0.49153823	0.26459116	0.30354786	0.25278097	-0.25246546	0.7917098	0.47032413	1.2673824	1.1458132	0.69246185	-0.21137232	0.065964684	-0.062861055	-0.114177115	-1.1763933	-0.34194136	0.3688541	0.3010082	0.47266352	-0.07953224	0.39776593	-0.4014132	-0.61890703	-0.8725896	0.948903	-0.32971504	-0.7533405	0.6671903	0.2899311	-0.002201736	-1.2451537	-1.4796712	-0.91615945	-0.25473115	-0.7232728	-1.476784	-0.58740675	-1.4634496
paid	-0.057794303	-0.47936964	0.036636498	-0.7518805	1.1062945	0.21704808	0.04039832	-0.79992026	0.28348368	-0.5903872	0.17460796	0.45380506	0.88145685	1.3340716	0.038911942	0.22124706	-0.7028563	0.76293266	0.23589328	0.88579977	0.22092892	-0.28737244	-0.48431265	0.2762019	0.18505493	0.40010613	0.7834159	-1.7981972	0.10306289	0.28953397	-0.85038364	-0.32239407	-0.21893817	0.9454818	0.82916033	1.0884073	-0.29270822	0.29753366	-0.35560694	-0.962457	-0.16730765	0.23989293	0.79872805	-0.2699904	0.32627234	-1.4755143	-0.95185614	-1.0833415	-0.6947166	0.2597421
howev	-0.050169453	-0.5284664	0.31274644	-0.46112263	0.38940257	-0.23317698	-0.5990519	0.19845578	0.012050059	0.85680354	-0.7843544	-0.19841471	-0.10819118	0.5324891	1.5441239	0.79533803	-0.31549227	1.6825411	-0.32264307	-1.3410066	-0.6450294	0.4091295	-0.18177772	-0.39958188	-0.43327966	0.21405345	-0.63704616	-1.1887462	0.7649176	0.44042918	-0.29603767	-0.7623875	-0.45047936	-0.14531922	0.52862865	0.45048976	0.2852016	0.06808035	-0.39723232	-0.31096932	0.042040177	0.14327833	-0.5514844	-1.5329711	0.6603158	0.3904984	-0.9225418	-1.1928031	0.019059531	-0.44688854
nope	-0.6516281	-0.47091475	0.67374897	-0.06619988	-0.8879645	0.052767072	-0.058565546	0.006092839	0.4183334	0.10143823	-0.33029073	0.90724385	0.7010822	0.22527716	1.5388029	0.4712302	-0.16129944	0.9278705	-1.0115238	-0.20841447	-0.062155303	0.76933783	0.02025149	-0.9019404	-0.33324423	0.3185271	-0.587754	-0.13470735	0.42225415	0.26460305	0.2722363	0.16921645	0.26816517	0.77518535	1.0875708	0.6242057	-0.6112325	0.40864816	-1.3221135	-0.2511489	0.41638064	0.011921197	-0.32487476	-0.87041295	0.42964357	-0.49131614	-0.18518448	-1.1187626	-0.32981732	-0.25503957
russian	0.26879874	-1.018523	0.6452361	-0.49223822	0.5032399	0.80544746	-0.60385686	0.024151452	-0.15570554	0.5825589	-0.37721354	0.7242274	0.5228567	0.20461461	0.046381194	1.5882365	0.30943227	0.38095522	0.5054382	1.5037416	0.5525871	-0.58167124	-0.8550004	-0.50920033	-0.58557075	0.5208701	-0.007302937	-1.9391537	0.5549714	0.530745	0.17592931	-0.66563016	0.23632354	-0.64392126	-0.23446271	0.39030963	1.179024	0.049909145	-0.6319047	-0.2061576	0.32338768	0.08014041	0.56025326	-1.0172364	0.73988724	-1.0786402	-1.5686035	-1.1711595	-0.09513943	-0.11266415
